"Year","Plot","SpeciesID","TotalAbundance","Onset","Peak","End","Duration"
"1996","Art5","ANMU",494,176.539689612513,196.046817448633,223.382465669613,46.8427760571
"1996","Art5","CHCE",355,180.604222732639,193.350352989631,211.927372230079,31.32314949744
"1996","Art5","Collembola",794,182.537111173597,190.59307652453,200.174358204612,17.637247031015
"1996","Art5","Ichneumonidae",66,197.985873969551,225.683207982388,236.12096839771,38.135094428159
"1996","Art5","Linyphiidae",70,168.229759858693,182.986158618064,209.850903541801,41.621143683108
"1996","Art5","Lycosidae",677,175.255311520806,192.719662893254,220.10735465422,44.852043133414
"1996","Art5","Nymphalidae",127,198.853799193101,214.388581880692,228.933269707669,30.079470514568
"1996","Art6","Acari",739,196.550703823084,216.531955621729,234.541143760697,37.990439937613
"1996","Art6","ANMU",339,193.932486511545,212.740838186511,229.782890336535,35.85040382499
"1996","Art6","CHCE",252,190.089082756731,197.996828553917,208.449507311031,18.3604245543
"1996","Art6","Collembola",544,196.430649600507,214.464401964296,231.704077812623,35.273428212116
"1996","Art6","Ichneumonidae",166,212.215055973031,225.201137942725,235.323105583064,23.108049610033
"1996","Art6","Linyphiidae",306,185.459529738591,193.40262505649,203.654063108321,18.19453336973
"1996","Art6","Lycosidae",273,185.57302239707,196.584312834905,216.189659728537,30.616637331467
"1996","Art6","MYSC",91,196.964879253858,206.32678737772,218.467932209608,21.50305295575
"1996","Art6","Nymphalidae",159,204.443874810341,214.996417717429,225.917977923979,21.474103113638
"1997","Art1","ANMU",820,186.816956633724,209.442204823645,230.69029363133,43.873336997606
"1997","Art1","CHCE",7725,169.510558769259,180.627452250474,195.094658767156,25.584099997897
"1997","Art1","Culicidae",142,196.372012530825,211.637964746379,229.662090948801,33.290078417976
"1997","Art1","MYSC",240,167.361632740571,179.6595144093,198.234445499721,30.87281275915
"1997","Art2","Acari",9841,168.430595939392,184.8042248749,209.259288760162,40.82869282077
"1997","Art2","ANMU",2215,172.499756401127,199.798284135402,218.127105866224,45.627349465097
"1997","Art2","CHCE",2539,180.881716507046,195.073033313927,210.007017235537,29.125300728491
"1997","Art2","Collembola",2178,170.603154256847,189.224909428341,211.189623319732,40.586469062885
"1997","Art2","Ichneumonidae",66,192.89330641544,210.16668687196,229.258341093179,36.365034677739
"1997","Art2","Linyphiidae",1119,160.880317828786,182.851326201082,228.389003220933,67.508685392147
"1997","Art2","Lycosidae",183,190.212658992635,216.39467348152,233.492617255053,43.279958262418
"1997","Art2","MYSC",123,177.29027199983,199.844358074912,219.864696956518,42.574424956688
"1997","Art2","Scathophagidae",377,155.644910830192,163.135560246516,176.014770813281,20.369859983089
"1997","Art3","Acari",680,184.831264903581,207.677908539847,230.753414211721,45.92214930814
"1997","Art3","ANMU",1285,194.757390446897,209.607832462695,223.573833330148,28.816442883251
"1997","Art3","CHCE",145,191.431119962265,207.144922553748,223.714240946815,32.28312098455
"1997","Art3","Coccoidea",263,194.752965180639,213.608278407254,230.303739061,35.550773880361
"1997","Art3","Collembola",2434,182.195249062575,200.629063469059,220.058846852434,37.863597789859
"1997","Art3","Ichneumonidae",145,215.288253929874,231.159602391866,236.960054487989,21.671800558115
"1997","Art3","Linyphiidae",97,181.344643939319,205.868096668278,233.095620774791,51.750976835472
"1997","Art3","Lycosidae",733,182.44228299039,202.849514383766,223.898985455426,41.456702465036
"1997","Art3","MYSC",421,193.212820995986,201.271645244271,214.139523932897,20.926702936911
"1997","Art4","Acari",1207,187.529523117427,207.440182139064,232.139555749851,44.610032632424
"1997","Art4","ANMU",1288,192.207794292666,208.72421729031,224.570531683072,32.362737390406
"1997","Art4","CHCE",305,194.220902145942,208.419622467811,223.95419447086,29.733292324918
"1997","Art4","Coccoidea",204,187.043646473776,213.044879089061,232.274188133615,45.230541659839
"1997","Art4","Collembola",3593,189.318121662671,205.38567528394,221.169977150185,31.851855487514
"1997","Art4","Ichneumonidae",98,211.735835309225,230.329830518239,236.843012867262,25.107177558037
"1997","Art4","Linyphiidae",131,181.476102614924,200.307539978438,232.762907706047,51.286805091123
"1997","Art4","Lycosidae",693,186.831222555283,204.50471292262,231.2283845544,44.397161999117
"1997","Art4","MYSC",154,193.157199453656,207.17027539743,221.248746610518,28.091547156862
"1997","Art5","Acari",5827,190.087349298996,212.018485886178,229.257017169068,39.169667870072
"1997","Art5","ANMU",1303,162.812785833871,186.589922548748,219.014811230854,56.202025396983
"1997","Art5","CHCE",235,168.89321076056,183.580407710307,205.837531900434,36.944321139874
"1997","Art5","Collembola",2419,167.178970870167,186.292366870135,208.653087150674,41.474116280507
"1997","Art5","Ichneumonidae",122,190.06309133736,222.732394892225,235.656685238712,45.593593901352
"1997","Art5","Linyphiidae",203,156.983867737502,175.196119020898,223.732309598249,66.748441860747
"1997","Art5","Lycosidae",886,163.761040311575,185.048684545271,223.205286248281,59.444245936706
"1997","Art5","MYSC",196,177.247507025161,198.976967925541,223.230277707228,45.982770682067
"1997","Art5","Thomisidae",103,164.03447996909,195.873382858534,227.829805324339,63.795325355249
"1997","Art6","Acari",1474,207.850042907993,225.597193872904,235.932728087244,28.082685179251
"1997","Art6","ANMU",1060,198.616307424198,210.4781581243,227.091147129137,28.474839704939
"1997","Art6","CHCE",945,194.582557367382,201.813298250093,213.294953493363,18.712396125981
"1997","Art6","Collembola",973,195.970181583109,205.843445585073,226.51636558794,30.546184004831
"1997","Art6","Ichneumonidae",261,224.944712160659,234.069787121007,237.402599089067,12.457886928408
"1997","Art6","Linyphiidae",309,197.420808305915,204.906143833755,217.429080088955,20.00827178304
"1997","Art6","Lycosidae",242,195.51463579031,203.25796059166,225.122428821504,29.607793031194
"1997","Art6","MYSC",1466,199.377360649364,215.79439886943,232.444063659591,33.066703010227
"1997","Art6","Nymphalidae",113,220.474636691438,229.230436415266,236.077352918667,15.602716227229
"1998","Art1","Acari",68,205.928908163505,214.488571854003,223.409043611981,17.480135448476
"1998","Art1","ANMU",771,191.611903253135,209.409663061575,224.917974083161,33.306070830026
"1998","Art1","CHCE",3743,174.236251737698,184.251458578125,197.26267086535,23.026419127652
"1998","Art1","Culicidae",138,198.508365932376,212.19043783952,225.930777034255,27.422411101879
"1998","Art1","MYSC",624,189.479356908676,206.665577872008,223.285146916884,33.805790008208
"1998","Art2","Acari",1492,175.670800414979,198.656205433183,224.247512106401,48.576711691422
"1998","Art2","ANMU",1973,180.733831339968,200.440394521868,217.477948744254,36.744117404286
"1998","Art2","CHCE",1790,175.329428327415,188.516760988142,204.486002613978,29.156574286563
"1998","Art2","Collembola",1239,168.483994397819,184.437414111106,210.766760865805,42.282766467986
"1998","Art2","Ichneumonidae",77,194.031180711189,207.751976060313,221.900963111893,27.869782400704
"1998","Art2","Linyphiidae",919,164.535458284188,179.797308983048,207.128664312102,42.593206027914
"1998","Art2","MYSC",417,191.527917781568,203.108776893945,213.692268274916,22.164350493348
"1998","Art3","Acari",315,187.943224393568,209.938340071162,233.37153870835,45.428314314782
"1998","Art3","ANMU",1744,202.233713651671,216.01780589135,229.858284054185,27.624570402514
"1998","Art3","Aphidoidea",78,192.607891474969,220.870363976165,235.110579226587,42.502687751618
"1998","Art3","CHCE",77,191.409447450917,200.406694920467,220.456067460762,29.046620009845
"1998","Art3","Collembola",2074,189.538338435448,212.32124714685,231.956226847814,42.417888412366
"1998","Art3","Ichneumonidae",65,210.90187309848,229.826318246907,236.757092126877,25.855219028397
"1998","Art3","Lycosidae",508,192.926883911627,209.347667466446,229.810587374475,36.883703462848
"1998","Art3","MYSC",481,200.718102726793,211.44825176567,222.430913411187,21.712810684394
"1998","Art4","Acari",688,187.422434891587,207.676707027177,231.270727471895,43.848292580308
"1998","Art4","ANMU",775,201.998711680151,215.413767252951,230.139362188671,28.14065050852
"1998","Art4","Aphidoidea",102,185.744592087223,209.775437099805,232.124369664194,46.379777576971
"1998","Art4","CHCE",77,195.754432535573,206.534728363662,232.46332757371,36.708895038137
"1998","Art4","Collembola",1723,190.031538162557,207.985314216305,228.243118497114,38.211580334557
"1998","Art4","Linyphiidae",54,180.217626609157,215.992820037099,235.795685358865,55.578058749708
"1998","Art4","Lycosidae",529,189.429695130372,205.470729932269,228.630407908665,39.200712778293
"1998","Art4","MYSC",228,198.345784731008,208.104162335956,217.752218768938,19.40643403793
"1998","Art5","Acari",2688,183.953532979565,208.675807583667,228.791714959748,44.838181980183
"1998","Art5","ANMU",904,179.030216895256,207.044427098355,233.161544755485,54.131327860229
"1998","Art5","Braconidae",50,195.101288541707,221.264876035843,235.110929758987,40.00964121728
"1998","Art5","CHCE",310,174.380686203511,183.500110680069,196.174750078999,21.794063875488
"1998","Art5","Collembola",3613,177.033081619309,198.501829045161,222.533563374222,45.500481754913
"1998","Art5","Ichneumonidae",56,196.403323872724,221.34101696416,235.078993762184,38.67566988946
"1998","Art5","Linyphiidae",60,157.519122204147,172.97636918976,224.2628435619,66.743721357753
"1998","Art5","Lycosidae",576,172.475514421386,192.149674645275,221.454155639937,48.978641218551
"1998","Art5","MYSC",252,190.721258411442,209.689563837658,228.236299987982,37.51504157654
"1998","Art6","Acari",332,202.90312331719,216.990770036435,231.618500466431,28.715377149241
"1998","Art6","ANMU",1680,204.01241956993,218.288460783897,233.820978735771,29.808559165841
"1998","Art6","CHCE",216,196.812974382464,203.145721352058,214.011963910017,17.198989527553
"1998","Art6","Collembola",437,199.130176699651,217.848423285547,234.641639093074,35.511462393423
"1998","Art6","Linyphiidae",74,199.463151686511,212.99985035671,229.35186686091,29.888715174399
"1998","Art6","Lycosidae",119,198.250701957956,207.113946522674,221.002186937752,22.751484979796
"1998","Art6","MYSC",3026,213.529766227606,221.979193960978,231.146086859114,17.616320631508
"1999","Art1","Acari",144,193.280030101986,206.007255452523,218.375838142602,25.095808040616
"1999","Art1","ANMU",757,191.140158826787,204.293008853932,225.795330889492,34.655172062705
"1999","Art1","CHCE",7586,180.182636973076,189.985974388702,204.527960549124,24.345323576048
"1999","Art1","Collembola",61,177.418278664012,191.0869480813,210.429282021147,33.011003357135
"1999","Art1","Culicidae",322,190.524202227329,202.279795102704,219.485615016778,28.961412789449
"1999","Art1","MYSC",187,180.459144682677,188.802619019268,200.075785956438,19.616641273761
"1999","Art2","Acari",1262,178.630854742152,206.578516049216,229.564876961393,50.934022219241
"1999","Art2","ANMU",2133,193.07839514083,208.198158491123,222.963671737708,29.885276596878
"1999","Art2","CHCE",5215,184.532148913815,196.766793255175,211.357646765489,26.825497851674
"1999","Art2","Collembola",807,183.685444522108,203.594973314434,228.597425519063,44.911980996955
"1999","Art2","Ichneumonidae",184,201.039529153569,208.6438812431,221.508048821809,20.46851966824
"1999","Art2","Linyphiidae",1885,175.655440804653,190.395280022241,228.628367007271,52.972926202618
"1999","Art3","Acari",401,196.496800514545,218.377377914749,234.611517136008,38.114716621463
"1999","Art3","ANMU",2300,206.235570755104,220.186023541193,232.855678151185,26.620107396081
"1999","Art3","CHCE",1121,194.17920711242,206.228873372968,223.392743639631,29.213536527211
"1999","Art3","Coccoidea",223,213.301888731862,222.190771414917,231.732660272254,18.430771540392
"1999","Art3","Collembola",3449,194.52052101826,213.727941123703,232.291054379644,37.770533361384
"1999","Art3","Linyphiidae",105,187.692601330835,199.731764281908,234.007023433443,46.314422102608
"1999","Art3","Lycosidae",446,194.960659242281,208.13758810374,225.989214901905,31.028555659624
"1999","Art3","MYSC",166,203.143397269164,213.678925321184,227.206749475772,24.063352206608
"1999","Art4","Acari",444,196.186612196591,215.870435110158,233.572584456522,37.385972259931
"1999","Art4","ANMU",2345,207.055835085786,220.489381784611,232.855152740177,25.799317654391
"1999","Art4","CHCE",1431,198.270821879768,207.6889193831,225.443133842539,27.172311962771
"1999","Art4","Coccoidea",57,191.372194597615,221.207303807164,235.253657773002,43.881463175387
"1999","Art4","Collembola",4996,201.557892820307,219.404807802348,233.537284576877,31.97939175657
"1999","Art4","Linyphiidae",86,190.858866120553,202.376815383318,233.011291126462,42.152425005909
"1999","Art4","Lycosidae",330,193.120120400408,211.465524402247,229.870934001168,36.75081360076
"1999","Art4","MYSC",110,206.713754578796,213.519458665955,227.217768988901,20.504014410105
"1999","Art5","Acari",4500,195.365794693119,216.404006646992,232.030005441785,36.664210748666
"1999","Art5","ANMU",2163,187.579001006224,205.926703924556,227.100251618506,39.521250612282
"1999","Art5","CHCE",569,183.03832736556,197.704210905554,223.964219280919,40.925891915359
"1999","Art5","Collembola",13077,184.500543862172,203.673514901274,227.155153801049,42.654609938877
"1999","Art5","Ichneumonidae",63,191.512855041268,214.944861646508,232.735648938691,41.222793897423
"1999","Art5","Linyphiidae",114,166.591494715694,181.074740646341,227.78173133587,61.190236620176
"1999","Art5","Lycosidae",565,179.088060416267,197.892789729393,224.86355443201,45.775494015743
"1999","Art5","MYSC",285,191.973355631166,209.176040151293,225.642754519644,33.669398888478
"1999","Art5","Phoridae",54,203.32556908567,223.515760643475,235.367957855895,32.042388770225
"1999","Art5","Thomisidae",67,172.353179200103,200.341154423746,226.992333376634,54.639154176531
"1999","Art7","Acari",1677,171.155408520489,206.618897753284,231.146886308694,59.991477788205
"1999","Art7","ANMU",1152,187.41040219231,208.332797484659,228.123809434994,40.713407242684
"1999","Art7","CHCE",274,173.38544242907,203.198983786446,228.761964318266,55.376521889196
"1999","Art7","Coccoidea",131,188.427252667872,213.703439161706,232.31820028085,43.890947612978
"1999","Art7","Collembola",1096,184.471835284007,202.998864859023,227.195097268833,42.723261984826
"1999","Art7","Ichneumonidae",70,180.34507603864,210.718664074587,232.629576299519,52.284500260879
"1999","Art7","Linyphiidae",53,158.554775145276,166.445274005176,174.336473135538,15.781697990262
"1999","Art7","Lycosidae",400,176.124255443306,196.529610782482,224.342997474478,48.218742031172
"1999","Art7","MYSC",401,192.52127439961,207.851546769752,228.510935901809,35.989661502199
"1999","Art7","Phoridae",363,201.227358372142,208.162522508196,222.500198069475,21.272839697333
"1999","Art7","Scelionidae",97,205.975003642089,210.761369993579,221.139457388857,15.164453746768
"1999","Art7","Thomisidae",59,167.321699665057,194.891302664357,216.176947697391,48.855248032334
"2000","Art1","Acari",246,175.840244587775,198.182006048649,228.383906699076,52.543662111301
"2000","Art1","ANMU",1455,180.523827138404,194.515992456808,213.201097930134,32.67727079173
"2000","Art1","CHCE",8522,168.093208054863,181.223915691564,198.690180838234,30.596972783371
"2000","Art1","Collembola",102,174.004656522471,201.739923441306,227.010154306464,53.005497783993
"2000","Art1","Culicidae",111,188.04583547189,203.701664751942,217.551913419034,29.506077947144
"2000","Art2","Acari",2844,178.951789738889,200.754013169642,224.638086727225,45.686296988336
"2000","Art2","ANMU",2437,176.730947153077,190.760671527139,209.134485930269,32.403538777192
"2000","Art2","CHCE",1937,173.36187788599,185.302742178223,199.232734250304,25.870856364314
"2000","Art2","Collembola",1335,175.118039078058,193.590301846591,216.18499909439,41.066960016332
"2000","Art2","Ichneumonidae",287,185.190843636575,192.720819641672,202.141214504027,16.950370867452
"2000","Art2","Linyphiidae",2807,162.015146698781,203.505891656983,233.579396236343,71.564249537562
"2000","Art2","Lycosidae",139,178.267851462032,199.088429467161,223.244062803159,44.976211341127
"2000","Art3","Acari",1034,177.343880815055,199.454962401764,228.061120076074,50.717239261019
"2000","Art3","ANMU",2809,186.18819739475,203.114618911454,218.314744124369,32.126546729619
"2000","Art3","Calliphoridae",58,209.755960353777,225.642430448044,235.660566362391,25.904606008614
"2000","Art3","CHCE",365,175.747016902016,188.700643697607,208.069838350923,32.322821448907
"2000","Art3","Coccoidea",314,183.497203619861,198.969136081967,218.202667078903,34.705463459042
"2000","Art3","Collembola",3815,171.331719951853,201.078829961802,224.624039984502,53.292320032649
"2000","Art3","Ichneumonidae",72,190.550474665264,222.929733806413,235.688199936682,45.137725271418
"2000","Art3","Linyphiidae",146,170.508397136938,210.274960939322,233.434059190949,62.925662054011
"2000","Art3","Lycosidae",504,172.255809068725,193.682163852992,231.768166642776,59.512357574051
"2000","Art3","MYSC",124,189.862489346199,201.998843029494,213.853857230037,23.991367883838
"2000","Art4","Acari",1862,176.087325763479,201.445971221918,230.606115193364,54.518789429885
"2000","Art4","ANMU",3108,185.454132766479,202.319528493682,219.013591498288,33.559458731809
"2000","Art4","Calliphoridae",68,210.871210471822,227.623672047504,236.246954042854,25.375743571032
"2000","Art4","CHCE",622,178.986293667883,190.344695949893,205.691412617453,26.70511894957
"2000","Art4","Coccoidea",266,186.323803062163,202.591523571206,223.941833512229,37.618030450066
"2000","Art4","Collembola",5938,176.635270317957,196.430820490877,220.092926764265,43.457656446308
"2000","Art4","Ichneumonidae",81,191.045943916883,223.127747692448,235.71970695297,44.673763036087
"2000","Art4","Linyphiidae",286,170.285108836632,194.273768924565,233.480258713925,63.195149877293
"2000","Art4","Lycosidae",385,172.308161676112,189.869594406362,224.402754368516,52.094592692404
"2000","Art4","MYSC",157,182.064697432114,193.799818050692,209.236901573373,27.172204141259
"2000","Art4","Nymphalidae",105,197.434987988277,209.323065740779,220.153734697987,22.71874670971
"2000","Art5","Acari",8221,187.523554509738,207.104082509303,225.709205150907,38.185650641169
"2000","Art5","ANMU",1980,179.213757095562,198.865940325333,217.577923324026,38.364166228464
"2000","Art5","CHCE",360,168.787587923487,181.134602337971,195.163416256506,26.375828333019
"2000","Art5","Collembola",9368,171.943928898822,202.7079522895,219.921856913985,47.977928015163
"2000","Art5","Ichneumonidae",110,189.322075515085,214.342156644811,232.900829179272,43.578753664187
"2000","Art5","Linyphiidae",244,159.549434568338,190.676608041291,230.415412791568,70.86597822323
"2000","Art5","Lycosidae",654,167.554839137156,192.465902827162,228.722152792209,61.167313655053
"2000","Art5","MYSC",138,180.310439512316,196.241768059345,213.062278700877,32.751839188561
"2000","Art5","Phoridae",213,203.770787133399,209.932934406589,215.880586763287,12.109799629888
"2000","Art5","Thomisidae",62,165.923428694749,203.919914416984,231.988817352947,66.065388658198
"2000","Art7","Acari",1295,169.857515445288,201.767159460147,229.587758495909,59.730243050621
"2000","Art7","ANMU",2471,183.352014669118,202.055675748435,218.182179704835,34.830165035717
"2000","Art7","Calliphoridae",58,211.120483082772,225.374101852946,235.409938291875,24.289455209103
"2000","Art7","CHCE",382,169.831058295054,184.182300334767,201.720280366514,31.88922207146
"2000","Art7","Coccoidea",148,180.002839106921,199.711133620153,227.334754713662,47.331915606741
"2000","Art7","Collembola",1270,177.02152000725,206.476772782537,224.909784590436,47.888264583186
"2000","Art7","Ichneumonidae",160,185.064976885737,206.800761555155,227.431550180078,42.366573294341
"2000","Art7","Lycosidae",405,166.25875338976,194.144616822417,229.979277804953,63.720524415193
"2000","Art7","MYSC",366,180.861380684627,191.675050245517,205.676313634098,24.814932949471
"2000","Art7","Nymphalidae",79,199.025224074699,209.980595675906,220.240240369658,21.215016294959
"2000","Art7","Phoridae",1091,199.728024286809,206.817321897664,216.769963644703,17.041939357894
"2001","Art1","Acari",368,186.856196324252,197.997836244099,221.830356597554,34.974160273302
"2001","Art1","ANMU",1314,185.002894625135,199.939409349528,218.990611852287,33.987717227152
"2001","Art1","CHCE",4044,174.758480498649,186.232471474169,203.579343372621,28.820862873972
"2001","Art1","Collembola",119,175.182166444919,197.232873945585,228.535742244557,53.353575799638
"2001","Art1","Culicidae",209,188.871721021565,202.781162559249,217.144845732136,28.273124710571
"2001","Art1","MYSC",56,178.516122118069,197.448492580528,217.431299365437,38.915177247368
"2001","Art2","Acari",5511,175.142334079206,192.623627314857,220.478624157237,45.336290078031
"2001","Art2","ANMU",2551,174.511618620739,194.637106945087,214.294993437286,39.783374816547
"2001","Art2","CHCE",1211,177.903969459055,193.096599109667,212.081220434279,34.177250975224
"2001","Art2","Collembola",2829,170.855375400076,185.251561273205,213.186336021574,42.330960621498
"2001","Art2","Ichneumonidae",211,186.29947345938,198.013114468713,217.199377707286,30.899904247906
"2001","Art2","Linyphiidae",1285,166.255770153219,197.550242027841,228.054307641963,61.798537488744
"2001","Art2","Lycosidae",180,186.869170885819,210.334656910462,229.949626674427,43.080455788608
"2001","Art2","MYSC",130,185.372923525326,206.054427909759,225.208148437873,39.835224912547
"2001","Art3","Acari",552,183.542458417172,201.168504360319,226.237260702067,42.694802284895
"2001","Art3","ANMU",416,192.035083325816,205.041024887692,224.826896721864,32.791813396048
"2001","Art3","Aphidoidea",118,193.70949633391,211.614801190168,230.733330243146,37.023833909236
"2001","Art3","CHCE",134,192.65661283904,202.02030705904,221.604456318494,28.947843479454
"2001","Art3","Collembola",1949,184.656596775057,201.255097696621,228.654977966088,43.998381191031
"2001","Art3","Linyphiidae",98,181.621330989341,198.958686538903,232.160386832116,50.539055842775
"2001","Art3","Lycosidae",361,183.03639107257,195.003039521784,225.612192091093,42.575801018523
"2001","Art3","MYSC",147,194.941818940669,206.720301573726,223.035112877132,28.093293936463
"2001","Art4","Acari",353,182.93045933948,203.783178502285,228.504333517688,45.573874178208
"2001","Art4","ANMU",1029,191.560247021923,207.039524525477,226.891295837288,35.331048815365
"2001","Art4","CHCE",204,191.314554743714,205.129695928973,223.189384437169,31.874829693455
"2001","Art4","Collembola",2103,187.098903736014,205.679713336469,226.863073253093,39.764169517079
"2001","Art4","Linyphiidae",92,179.746988516161,195.104871338311,232.884931786945,53.137943270784
"2001","Art4","Lycosidae",311,184.578391165684,198.105201310523,228.725866796485,44.147475630801
"2001","Art4","MYSC",82,194.206753451851,209.76405669419,224.234099914836,30.027346462985
"2001","Art5","Acari",2043,190.666294585594,213.006071169048,230.650731614282,39.984437028688
"2001","Art5","ANMU",1501,180.9528635296,198.198364972816,219.730192326193,38.777328796593
"2001","Art5","CHCE",156,181.869667642843,198.133905852137,217.91210620022,36.042438557377
"2001","Art5","Collembola",8659,181.344276687388,196.246516956788,226.404162807228,45.05988611984
"2001","Art5","Ichneumonidae",86,186.03335811242,206.251551376691,228.540135059474,42.506776947054
"2001","Art5","Linyphiidae",247,169.717737819581,186.160784361689,227.200413679163,57.482675859582
"2001","Art5","Lycosidae",580,171.941837036986,190.267003456472,224.82112930635,52.879292269364
"2001","Art5","MYSC",149,186.893040428264,204.321953098922,223.564966282978,36.671925854714
"2001","Art5","Thomisidae",62,177.130199899906,196.794790276544,220.658354680899,43.528154780993
"2001","Art7","Acari",1391,179.604910840358,206.601254841138,229.032443489429,49.427532649071
"2001","Art7","ANMU",1302,178.201219971645,197.826584380905,221.982006961571,43.780786989926
"2001","Art7","Aphidoidea",186,202.37638001841,218.933317605438,232.767140881199,30.390760862789
"2001","Art7","CHCE",254,180.078113395188,192.590375644485,211.017655755319,30.939542360131
"2001","Art7","Collembola",2172,181.368552434301,202.92827150576,225.934068075935,44.565515641634
"2001","Art7","Ichneumonidae",84,181.518563285818,209.605340920487,231.467917014431,49.949353728613
"2001","Art7","Linyphiidae",91,160.473045115873,179.788693779484,226.6823268112,66.209281695327
"2001","Art7","Lycosidae",516,171.077196321531,189.632005266746,224.358271961747,53.281075640216
"2001","Art7","MYSC",246,190.751790925877,203.169016060911,223.607563984946,32.855773059069
"2001","Art7","Phoridae",411,206.503480906916,212.598059489302,226.321104141129,19.817623234213
"2001","Art7","Thomisidae",66,161.949652081502,186.693774395678,216.247315934638,54.297663853136
"2002","Art1","Acari",313,172.326265948175,189.257249454271,214.6860139685,42.359748020325
"2002","Art1","ANMU",562,176.95653912763,193.512812701024,223.227535648204,46.270996520574
"2002","Art1","CHCE",7976,167.992649471512,180.018155297629,195.644616464586,27.651966993074
"2002","Art1","Collembola",191,170.124951854655,194.81503145144,221.779973844988,51.655021990333
"2002","Art1","Culicidae",232,180.097025611376,193.128340469104,213.993655572901,33.896629961525
"2002","Art1","MYSC",62,168.941160344152,179.885549433222,193.058959941122,24.11779959697
"2002","Art2","Acari",9754,166.052007436442,181.871611612744,205.975326419492,39.92331898305
"2002","Art2","ANMU",2305,177.161704082313,189.54184108819,208.770888561092,31.609184478779
"2002","Art2","CHCE",4790,164.727866077502,177.424670142627,192.21699380526,27.489127727758
"2002","Art2","Collembola",3078,166.288386733592,182.652054811238,211.845090527265,45.556703793673
"2002","Art2","Ichneumonidae",134,183.729528146579,190.589487504566,200.101008706667,16.371480560088
"2002","Art2","Linyphiidae",1065,163.654884725158,180.288433268511,218.93052655554,55.275641830382
"2002","Art2","MYSC",70,161.363578733441,181.170593948903,213.649462829218,52.285884095777
"2002","Art3","Acari",1561,181.467946463684,202.261128873867,232.75784337594,51.289896912256
"2002","Art3","ANMU",954,184.891013905809,199.982593014557,229.162487694457,44.271473788648
"2002","Art3","Chalcidoidea",77,212.349681500619,225.335557581186,235.261018905031,22.911337404412
"2002","Art3","CHCE",163,183.742953360849,208.856017626992,231.15207847088,47.409125110031
"2002","Art3","Coccoidea",374,185.995401021518,205.784810725555,225.753443499442,39.758042477924
"2002","Art3","Collembola",2992,177.109669748818,194.699348714687,223.593485876672,46.483816127854
